a_y,a_z,a_x,i_y,i_z,i_x,u_y,u_z,u_x
0.5949440407,0.2455579681,0.2700522817,0.2263557645,0.9690741737,0.0848261759,0.3457594493,0.3980276671,0.4467105984
0.6196457336,0.2032671407,0.3368009523,0.2382147453,0.8912038043,0.1408963675,0.262243562,0.3234236648,0.6104914258
0.6135097501,0.2059950302,0.4471680492,0.2182665173,0.9434477664,0.1179592131,0.2333353188,0.4536771124,0.5404809989
0.5661029239,0.289352264,0.2755374945,0.2084295558,0.9501060853,0.1291647892,0.3335388898,0.318350136,0.5116024409
0.645079892,0.2445972035,0.312853036,0.2377625303,0.907017981,0.1116072757,0.3067387609,0.4022667866,0.4620601253
0.5759437351,0.2072256485,0.3622627192,0.2268263291,0.9454899138,0.0721069026,0.3294481695,0.3433633267,0.4575813963
0.6432264386,0.2266999557,0.3986776902,0.2722288497,0.8481405683,0.139925586,0.3463003956,0.363556331,0.529952295
0.607751738,0.2273205333,0.4279272863,0.2479008741,0.8743849119,0.1169266577,0.2467785301,0.4548244653,0.4594296263
0.5319009236,0.2575194969,0.3741023281,0.1716218799,0.8571948014,0.1950080642,0.2945731572,0.4140843178,0.4353246843
0.5953888487,0.2760971713,0.3134210072,0.2493675466,0.8739167431,0.1369974178,0.3606712589,0.3389403145,0.4863130266
0.6067973103,0.2536917738,0.3519964055,0.2368847311,0.9549355603,0.0907680926,0.3079830032,0.3331310396,0.5331189414
0.6490639636,0.2334590417,0.3223660813,0.2579096777,0.923434217,0.0416993276,0.311235807,0.4693146794,0.4410483839
0.6126175378,0.2499822856,0.2499503291,0.1212450484,1.07457742,0.1204536042,0.2561730759,0.3913896172,0.5382446954
0.5971669685,0.2714526409,0.386863854,0.3080638136,0.7886130259,0.1563658053,0.3590569661,0.3704402159,0.4472267967
0.6846114024,0.2314279959,0.2779189974,0.2652170776,0.9108748292,0.0833082841,0.2929343685,0.3164993022,0.5720138236
0.6755391654,0.1959441602,0.3120758011,0.2435387894,0.886563036,0.1267151345,0.2614509035,0.3690902103,0.5319090824
0.6150731853,0.2483489869,0.2793857665,0.1978251974,0.9433252614,0.1621770749,0.2588876696,0.3924950252,0.4814616536
0.5774587488,0.2286350837,0.3834685341,0.240912601,0.9001915343,0.1056959407,0.2668730099,0.362411463,0.5250560762
0.5253962216,0.3175939099,0.2753218029,0.1883497987,0.9507707239,0.0927150965,0.2644189067,0.4135056167,0.4377916131
0.556074481,0.2964311138,0.2984804733,0.2565952584,0.8193284126,0.1362535839,0.2788892221,0.4035431768,0.4817805461
0.5543153959,0.2936799328,0.2991803781,0.2577995354,0.8495575094,0.0835051136,0.3364179362,0.3299571275,0.5456610185
0.6646973776,0.2075095221,0.3437217244,0.2000621972,0.9795015526,0.1566574377,0.2499012437,0.4223493989,0.5270356698
0.6476681584,0.2317217788,0.3073425311,0.2597804717,0.9298987932,0.0897950724,0.3264474494,0.3680667489,0.4515012586
0.6944830722,0.2275296458,0.3128637213,0.2697672661,0.9229941682,0.1083287662,0.2659930312,0.4969427568,0.4747099161
0.6474328743,0.2615467756,0.3469579305,0.2666222041,0.9072802867,0.1182276314,0.3875196623,0.4195548592,0.4541396205
0.6463797572,0.231381926,0.3357716282,0.2668038567,0.8973956486,0.1288429638,0.3504614876,0.359736272,0.4710025448
0.6018258317,0.2570089776,0.3256982053,0.2426368328,0.8603536943,0.1964259525,0.33923285,0.3284828364,0.4844481639
0.6209658848,0.2200213863,0.371244584,0.3207536049,0.7714046038,0.1389586837,0.3343994279,0.2951289865,0.5826816726
0.6838652246,0.199247707,0.2626613319,0.1824171082,0.9846177533,0.1243657893,0.366326468,0.4001603416,0.4216025155
0.6676611254,0.2267561708,0.3298336607,0.252071056,0.9125939836,0.0830572626,0.3669461924,0.3316696383,0.5700610271
0.612334262,0.2340520612,0.3457858839,0.1929022909,0.926480172,0.1721360178,0.3129741508,0.4259530824,0.4742305954
0.5914609792,0.2308537696,0.2888545262,0.1963324086,0.8686318082,0.0933393776,0.2950523483,0.3537408856,0.4217755044
0.6382181456,0.2525112238,0.3291623778,0.2257281585,0.8959766693,0.1721346358,0.2960231398,0.4097659854,0.4117078639
0.607398865,0.2816457375,0.3123381509,0.2446870791,0.8298856455,0.1814337556,0.2788959256,0.4883501193,0.3388705639
0.695481975,0.2151099209,0.319763672,0.2242213112,0.9409860876,0.1209663861,0.2561631493,0.3902330459,0.5483465356
0.5889448148,0.2916741302,0.3270095296,0.2736301861,0.8832922006,0.1343577257,0.2832467244,0.3736703529,0.5632846645
0.6847480173,0.171799505,0.3226490404,0.2116320857,0.9697436576,0.1333390181,0.302059176,0.3495186654,0.5173561461
0.6762098308,0.2549116417,0.3031730118,0.2681396894,0.8741864077,0.1139023645,0.3149527607,0.386219088,0.5067151474
0.6366256261,0.2578824806,0.3000792354,0.2853544392,0.7576883782,0.2023146646,0.3070733382,0.4392148473,0.3452096808
0.6678005531,0.219946753,0.3911865991,0.2131670982,0.9426791063,0.160834257,0.2967682692,0.3605129581,0.5200135561
0.7086737563,0.1834791197,0.3450787879,0.3155196791,0.8644409017,0.0835398372,0.3351853683,0.3671351446,0.4826735208
0.6414203492,0.2703006781,0.2708754489,0.2742720378,0.8622352878,0.1285723768,0.3088257383,0.4150120718,0.4778217592
0.6671120662,0.2258256012,0.319734722,0.2966068003,0.8711336949,0.12495619,0.3444149739,0.3747685139,0.5006367122
0.5967096187,0.2197784803,0.3358520499,0.0990075583,1.0298106081,0.1117875866,0.1167190846,0.4822787096,0.5488651529
0.5858528496,0.3004276999,0.337909472,0.3001969724,0.88982729,0.1126539024,0.2785807815,0.4270676816,0.5051228204
0.4687170059,0.3631692237,0.2663834935,0.1861513081,0.9490797811,0.1351213296,0.2885575904,0.3990906988,0.4911724886
0.5947465509,0.2753878423,0.2608775738,0.2274571492,0.8724508118,0.134338024,0.2556933849,0.3530457837,0.520128418
0.676510171,0.2047756699,0.371328191,0.2223506182,0.9500871787,0.1695124668,0.3092521361,0.4097254017,0.4567663767
0.6408984431,0.2344873556,0.3294107869,0.2399149383,0.934563552,0.1136798094,0.3255278588,0.3274470205,0.5542994974
0.6614678078,0.2836873857,0.2672540314,0.3073429309,0.8818840658,0.1246923054,0.3401337554,0.3808154567,0.4978146275
0.6853674593,0.2342771643,0.3387822321,0.2385830008,0.9683680422,0.0916301516,0.2212241212,0.4384529603,0.4919335104
0.5465126276,0.3016879996,0.4115640391,0.2306688302,0.9312934658,0.1022801667,0.222878018,0.4711343869,0.4501469276
0.5374029745,0.266011526,0.3498541665,0.2555881765,0.8963371857,0.1299683866,0.2542292703,0.3130870304,0.5938267034
0.634753492,0.4538014214,0.1535954446,0.8535992534,0.3199749934,0.1523285813,0.8458167721,0.2595743934,0.1715649851
0.6989678378,0.1573923963,0.3743739857,0.2557086711,0.9081464604,0.1225704619,0.3703161016,0.2911846971,0.5666461632
0.6168487101,0.2453271079,0.3734389804,0.285999476,0.8750791634,0.0740902788,0.3396149857,0.3652352134,0.4877557688
0.6205265859,0.2836827279,0.3293600835,0.2318743222,0.935828076,0.1501343042,0.5781897963,0.5170350881,0.2308731544
0.6329943058,0.288079348,0.2659297814,0.2298865006,0.9429834381,0.1057095,0.2768115437,0.4466268154,0.4472558687
0.6380036609,0.2368338369,0.3198155722,0.1275024732,0.9920368491,0.167999029,0.2381021027,0.3911517208,0.4979239566
0.4976047599,0.5846059631,0.1944555002,0.7393993394,0.3085048351,0.2453444068,0.7722404401,0.2974689601,0.2642316054
0.5776262969,0.17825557,0.4131150693,0.2291482298,0.8687729133,0.1633386689,0.2608920404,0.4034470958,0.4181845199
0.6046719049,0.2697999639,0.3872322688,0.2390874907,1.0035798166,0.1249918596,0.272235314,0.3531288624,0.6245163901
0.6327212022,0.2730281625,0.3263349988,0.2188752682,0.9077192582,0.1448998795,0.2778955008,0.3987821765,0.5082810737
0.5558951144,0.2566556414,0.3403673462,0.2765525337,0.8237233904,0.1794586126,0.3460523309,0.3176103586,0.5191621154
0.6165208278,0.2587570196,0.3295822479,0.2300056377,0.951990385,0.0399633579,0.3310943401,0.3339649508,0.5885988081
0.507501466,0.3212649693,0.2726419023,0.1575072612,0.9782982031,0.0683226102,0.2138887936,0.4623389667,0.4319902401
0.5844679735,0.2830221267,0.3598015049,0.1794323664,0.9474793501,0.1614254041,0.2484837037,0.3749380688,0.5014179625
0.6259008537,0.2695278449,0.3956360382,0.245614205,0.9395374151,0.1505892272,0.3573913203,0.3832320516,0.529704463
0.6583173392,0.2469943697,0.3083216062,0.2442287756,0.9426967484,0.12394418,0.2655885497,0.4153560528,0.4759990184
0.7269180719,0.1999395176,0.3345063697,0.2888919381,0.9690772586,0.0949167402,0.3567440141,0.3444199906,0.4891784313
0.6042803238,0.2143389107,0.3374572841,0.2223616433,0.8216121845,0.1790750217,0.3254377266,0.2961355088,0.4874840731
0.5667077083,0.3185208673,0.3318872276,0.1563427201,0.9708558636,0.1589950782,0.2032562985,0.4335944056,0.5664193421
0.5716188974,0.2897418499,0.3123212286,0.2196404376,0.8670562396,0.144533472,0.3081873902,0.3908177419,0.3956685961
0.6529270701,0.2677113345,0.3791607662,0.2895461721,0.8932433744,0.1027605432,0.3448530229,0.3845430383,0.5394488676
0.4838763861,0.3397558973,0.3604495447,0.1793765809,0.9665863702,0.1822350898,0.2199097694,0.3380552349,0.614720635
0.6485708574,0.2153628771,0.3256454031,0.1836552224,0.9462676366,0.102932153,0.4869386089,0.5877293408,0.2026585506
0.602545579,0.2800023395,0.341027208,0.2180860835,0.925834372,0.1327275215,0.2266853313,0.4636779199,0.496825124
0.6614696567,0.2359940327,0.3291304779,0.2596795551,0.922520105,0.0884091303,0.3095070657,0.3567537014,0.5361706787
0.6439250627,0.2391208759,0.3246666823,0.2385235489,0.9189137515,0.1421671489,0.2938118586,0.4201969883,0.4544167327
0.6484085396,0.2181846073,0.3715072832,0.249767871,0.9025991261,0.1529175288,0.2736996836,0.3559528586,0.5743602363
0.4883805965,0.408615022,0.3562251485,0.2259941624,0.9552036325,0.1207713095,0.3676461037,0.5075950909,0.3549137501
0.6352162336,0.2862747632,0.3148389099,0.2785214925,0.8823147622,0.0973247889,0.300287201,0.3900642456,0.4888893308
0.6777423001,0.1961643263,0.3808850706,0.2038446203,0.933511638,0.1349098762,0.328481608,0.3411894335,0.5462333618
0.5635084079,0.2669649288,0.2245072214,0.2639129247,0.8521141547,0.1372033076,0.2836854197,0.3218121317,0.5344379171
0.5861710822,0.2831499923,0.3107286755,0.2504792347,0.8721168752,0.1480371508,0.3234809476,0.3398321762,0.5005810405
0.5739939964,0.3062858453,0.3016633501,0.2481689606,0.9740498854,0.0889560702,0.3006531144,0.3951809194,0.5257907254
0.5865390265,0.2402882699,0.3983088833,0.2562115762,0.9284650004,0.1017717187,0.3112215706,0.3329889849,0.5531641186
0.6732635672,0.2179811882,0.2713408624,0.2420731429,0.9305789486,0.1172314456,0.3009858348,0.3463733227,0.5426405467
0.6585366603,0.2024646502,0.35678561,0.2069939779,0.9361001645,0.1336637389,0.2942310721,0.3234360709,0.4854487061
0.6485372063,0.2376579754,0.3059628415,0.0842106758,1.0264451152,0.2180032963,0.1295992231,0.4675889767,0.5188924447
0.6238211054,0.2605507607,0.3652415257,0.2149931119,0.9529855699,0.104405809,0.2948696958,0.4384606131,0.4775846591
0.5981362224,0.2017141534,0.4087378473,0.21391822,0.8829196013,0.1816318891,0.2298261827,0.5324354417,0.411108373
0.6906492461,0.1825701132,0.357519969,0.1754592684,0.9831457029,0.1111306375,0.2580547909,0.3935175116,0.5217143016
0.6970078091,0.1966205607,0.3351861442,0.2109265241,0.9965029399,0.0982826167,0.3033555527,0.3378876824,0.5048074887
0.6319482522,0.2071764472,0.3657092835,0.2465948959,0.9096326946,0.1136501402,0.2745306912,0.3782694345,0.4832940612
0.5581376535,0.2922605667,0.400028973,0.2231192225,0.9240912091,0.1042929729,0.2742247539,0.4377191939,0.4273650721
0.563380548,0.2715445433,0.3919643222,0.2703643908,0.8702336518,0.1010276934,0.2783834697,0.3457738635,0.5353657237
0.5907173172,0.2492085287,0.3447778992,0.2088520199,0.9195952183,0.1456684179,0.2147241422,0.4331723959,0.4871908837
0.5992634482,0.2499055637,0.3747540966,0.2291325357,0.9023524399,0.1769917404,0.270137168,0.437271015,0.4527553832
0.6177578303,0.22491706,0.281508941,0.1151291756,0.9976150156,0.1634423883,0.2414743502,0.3805672644,0.4727168064
0.5601350715,0.2411275953,0.3815075941,0.2285277007,0.8938311824,0.1352984884,0.2696007569,0.4054147606,0.5089901949
0.654417034,0.2360724483,0.312263523,0.2161166967,0.9577455779,0.1297709201,0.2631665961,0.4438648255,0.4835089974
0.5841587253,0.2869359742,0.3657205723,0.173607042,1.0134136241,0.0909477593,0.2578034019,0.4371334008,0.5102556172
0.7080064722,0.2449954909,0.3524411045,0.2911043657,0.8705777211,0.0980428701,0.3151721236,0.4450427157,0.416740305
0.6509079309,0.2056905982,0.3655176589,0.2034153374,0.9757778184,0.1351381202,0.2782945613,0.4266644088,0.4815577797
0.6647440468,0.2566007605,0.3223746842,0.2879913588,0.8874062802,0.0781042055,0.3300145324,0.4023478094,0.4657088801
0.6652935694,0.2152781946,0.318951393,0.2760182738,0.9305237785,0.0302618037,0.3234072445,0.3341342359,0.5192909606
0.6537187223,0.2023501033,0.3080410608,0.2235768133,0.987754259,0.0391748903,0.396950193,0.3181770887,0.4022206237
0.6670875881,0.2050258557,0.2938831854,0.2157451567,0.9745458856,0.0975220402,0.2865032263,0.4683800553,0.4578296124
0.6657819395,0.2153469323,0.2927441988,0.2328452991,0.8401279557,0.1879530002,0.3111272821,0.3578373136,0.4536708382
0.624815906,0.2574094872,0.3025010823,0.230391087,0.9579894856,0.1162434886,0.2703875245,0.2038393525,0.7021831116
0.6419064122,0.2267758044,0.2738490251,0.2770385379,0.7776888988,0.1599529395,0.5704400289,0.4353086882,0.2069441357
0.6542419862,0.2066501504,0.287277456,0.2364934124,0.8793819985,0.1724615055,0.3227565809,0.3588010075,0.4340035289
0.6260903058,0.2247468383,0.3282046099,0.2463739816,0.8913202674,0.1252011121,0.2947205099,0.3449654422,0.5170271651
0.5780339682,0.2575974933,0.3546410924,0.2263660888,0.916691142,0.1091699499,0.277433417,0.3693130252,0.5145440088
0.6508502383,0.2753913916,0.2115850821,0.2282223937,0.8827766552,0.1733234287,0.2658614781,0.4510595648,0.4851494441
0.5663767788,0.2904085182,0.3343830256,0.231895905,0.8814821742,0.0886996662,0.3579140083,0.2837578609,0.5085882634
0.6441386404,0.2119724192,0.3606696868,0.1899794916,0.9557224453,0.1746847332,0.3857929476,0.6905994865,0.2552929652
0.447122484,0.2586911028,0.4770412033,0.2228072891,0.9412219274,0.1054064896,0.2249136862,0.4364702315,0.4889321475
0.4904045456,0.27025838,0.4700968158,0.0788612772,0.998299463,0.1658085847,0.3451262516,0.509096222,0.347257632
0.6885216659,0.2244067212,0.3127037659,0.1894385697,1.0057224182,0.1488963513,0.2606972082,0.4267731086,0.5088550167
0.6827305353,0.2191632441,0.3878489761,0.2372599812,0.8885311292,0.1003682306,0.4345890669,0.2176834418,0.5530807413
0.5928733096,0.1821220901,0.5025235232,0.2693538645,0.8480079836,0.0607466699,0.2779206695,0.3230527473,0.5631994601
0.6370580357,0.2606868481,0.3048244103,0.2670947342,0.9287178649,0.0904224482,0.3470432462,0.3897304275,0.5111937746
0.4274537663,0.4197165549,0.3091292528,0.21522024,0.9893367045,0.0919472022,0.3826182697,0.6053747306,0.3359767081
0.5974987495,0.1896890845,0.3111452301,0.1714125101,0.9340104145,0.1084032848,0.3741065801,0.5109083918,0.344414601
0.6070718635,0.198218145,0.2593744171,0.0938565838,1.0430305169,0.1102507636,0.1949395575,0.4981676819,0.4744267789
0.6566850123,0.2056734541,0.3401151732,0.2558168405,0.9053028495,0.075847301,0.3050075812,0.3868452449,0.439554637
0.6186221601,0.3017549115,0.3331705058,0.226956622,0.9612859085,0.1221447841,0.2284563484,0.4450552539,0.5680715219
0.6181447961,0.2625664398,0.3055570744,0.2783891856,0.9053343181,0.0852784614,0.3010197287,0.3668174909,0.5528998465
0.6321716849,0.1971681452,0.3160667737,0.2575030108,0.849523127,0.1081098883,0.3565866941,0.3108690944,0.4886856659
0.6375786138,0.2657750896,0.2665507237,0.2091083146,0.965879064,0.1438846228,0.2441228854,0.4125639686,0.5402372017
0.621893716,0.2512416691,0.1651597124,0.2093183117,0.9435902236,0.1262407532,0.324511768,0.3490312988,0.4866046089
0.4976946101,0.3280312835,0.3547182512,0.2466690643,0.8941739659,0.1277003066,0.2765693476,0.400486117,0.4724806006
0.6568320181,0.2481281008,0.3065366052,0.3496366973,0.8683957401,0.0746735494,0.3416954174,0.3314397199,0.5347598648
0.6716347591,0.2227993503,0.3061591357,0.2268265998,0.9619538865,0.0774841051,0.335614868,0.3855526739,0.4644961923
0.6365226786,0.2482506498,0.379304629,0.2302876718,0.955192742,0.0861588694,0.285062216,0.4244630276,0.4763005455
0.5669725654,0.2847569339,0.3342213845,0.2378732909,0.9692653047,0.1238033872,0.3428778462,0.4184314343,0.4968747655
0.6279742951,0.2203450713,0.4083818963,0.2734559689,0.8692055242,0.1374476496,0.3469605933,0.3188951358,0.5288057457
0.6166784085,0.2472837296,0.3281785129,0.2121248417,0.9559077937,0.1371705203,0.2822205216,0.5013015355,0.4206029031
0.5966138976,0.2107723862,0.4353413056,0.1883280656,0.9443402168,0.1693649528,0.2196808029,0.4246450456,0.5297734861
0.4983681544,0.2660436703,0.3011971118,0.2217799731,0.8299632156,0.1656390365,0.1792198573,0.4197911808,0.4237568871
0.6216890065,0.2708273312,0.2664098812,0.2250174424,0.9403767426,0.0907818548,0.2463468355,0.4773263134,0.4678001926
0.588435981,0.2544545228,0.3465737649,0.2760041178,0.8165213129,0.1054236026,0.3318786631,0.3831739693,0.4609554072
0.6875843573,0.2443967346,0.2848017119,0.2115523023,0.9502169414,0.1320029419,0.282938082,0.5131301335,0.3586681311
0.6742603986,0.2382563619,0.2577530208,0.2722721388,0.9009327951,0.0935708642,0.3896228158,0.2413503234,0.5664375854
0.6041386135,0.257844742,0.2707682734,0.3191983004,0.7908697535,0.0902454274,0.2682217419,0.3884931032,0.4896870728
0.6368371862,0.2199455362,0.3349157404,0.2291536277,0.9039932345,0.1172464976,0.3033083855,0.3145613558,0.550238926
0.4880259443,0.3451138352,0.3047202516,0.2478062074,0.8437215228,0.120533385,0.2488789081,0.4210351173,0.4888332747
0.6650291293,0.2045681147,0.363475299,0.2314466301,0.8970076948,0.1240127892,0.2748339024,0.4676776552,0.4795415488
0.5614246523,0.220947487,0.4360109931,0.2304581141,0.9573733074,0.0491791731,0.3055881231,0.3682797,0.5389289106
0.6285532834,0.2001001461,0.4245668265,0.2513874446,0.8603066802,0.1168357328,0.2827480621,0.3609994552,0.5098864942
0.6158341203,0.233276394,0.325865353,0.2106594369,0.9588259472,0.0655942808,0.2436492421,0.4092408285,0.4938552393
0.5818581362,0.268202171,0.3287200474,0.2552297948,0.9168428388,0.1241275876,0.2719857453,0.3629036535,0.5310561989
0.6546866431,0.2546027232,0.3456775369,0.22045185,0.9772136607,0.1169197236,0.2356536135,0.4528507296,0.5173715927
0.5838752908,0.2785377648,0.325961585,0.2764799196,0.8800869414,0.0484733795,0.2744702471,0.359263165,0.620678932
0.6693854103,0.2252817405,0.2988409694,0.249161061,0.9577982254,0.1027125888,0.3126482494,0.3257759066,0.5475085179
0.5410194238,0.2978210936,0.3658438818,0.2775171549,0.8299923424,0.1379059351,0.3047640478,0.361130629,0.5262238908
0.4594527712,0.3606579397,0.3345909885,0.215008846,0.9737276052,0.110246233,0.2465947628,0.5164600591,0.5180357605
0.6320808237,0.2081940426,0.3714677055,0.2834027133,0.9132751248,0.108836917,0.2781556982,0.326052739,0.5819317615
0.5666957265,0.2967720228,0.2198454002,0.3063049689,0.8577094643,0.1250552655,0.3503382961,0.3334431609,0.5684174698
0.6348832778,0.2244306776,0.373139642,0.2590764524,0.9036123583,0.0932935898,0.3251333271,0.3907119184,0.5648732725
0.6021106755,0.1946653545,0.3689660903,0.1667468178,0.9432638306,0.1521052,0.1965778214,0.4782683451,0.5192717323
0.6426620641,0.1987703787,0.3263941246,0.1764554816,0.9161390574,0.1771528984,0.1927340859,0.4370743984,0.461356993
0.5838164916,0.2528381581,0.3665632284,0.2963868617,0.8509661946,0.1047685101,0.2925268061,0.3979592727,0.4460386897
0.5630512479,0.2913614746,0.386367425,0.2298891738,0.9231480481,0.0771349258,0.2557305759,0.4471265024,0.4755122973
0.6526170163,0.2126504932,0.2664209208,0.2698513455,0.8551968938,0.1382441079,0.2980051574,0.3651109582,0.4282083335
0.6087094889,0.2750061898,0.3286544422,0.253984858,0.8771355688,0.1394675124,0.288617658,0.4390030818,0.4531786825
0.5693199604,0.1557857847,0.490995906,0.2320350257,0.8416162873,0.1698951926,0.2432770211,0.3288459897,0.5007643666
0.6926161492,0.2179391888,0.3297667172,0.3290034309,0.8714810328,0.0775983638,0.358746776,0.3840359653,0.4350967682
0.6273517132,0.2190876267,0.3910911705,0.2114649495,0.9560491223,0.114407345,0.2487613358,0.3726498356,0.5277630127
0.6129746743,0.2070412548,0.3532000364,0.2545210981,0.8940281006,0.0964888633,0.2882748443,0.3890798129,0.5203035892
0.6038384647,0.2300494087,0.3869607189,0.2577988017,0.845648388,0.0380560649,0.2655186924,0.382666537,0.5321033651
0.6363894563,0.2332779867,0.351777659,0.2580497314,0.9403562622,0.0737113884,0.3163337976,0.3508903218,0.5281684918
0.6136455251,0.2320644876,0.3511034335,0.254890223,0.869952595,0.1006411157,0.2677296652,0.3574716614,0.5340480355
0.6195144751,0.2550522309,0.3454829759,0.3223167528,0.8570230583,0.1001969254,0.3583973839,0.3803441689,0.5441849147
0.5541514971,0.2370157445,0.383610123,0.2031144367,0.8495465901,0.1325307863,0.1903917594,0.4730675668,0.4358950841
0.5738754863,0.2309858143,0.3953341009,0.2253676132,0.8209920688,0.1393660465,0.2820450916,0.4005586456,0.4491869964
0.6450458585,0.2211612118,0.3525496194,0.2345184128,0.8748888253,0.1649801726,0.2549358635,0.3925804205,0.5241070259
0.6721055448,0.199334834,0.3595383383,0.2579840727,0.9517521692,0.1060148713,0.3334148056,0.3637727709,0.528808141
0.6149230471,0.250762196,0.3429915771,0.2374044193,0.9108646205,0.073612142,0.2651654183,0.4468151828,0.4305885487
0.6471981009,0.2472153142,0.396211322,0.2969186245,0.8764444865,0.152895015,0.3571990543,0.3649392519,0.4999840241
0.5745887708,0.3057776507,0.3489993301,0.3179552776,0.8486883305,0.1217292227,0.3270256102,0.3915592271,0.4587485267
0.616946241,0.2276215452,0.3427863737,0.2389409801,0.9481267511,0.0792553859,0.250195705,0.4454047956,0.5267341193
0.5942094396,0.2270553728,0.3016007445,0.179790895,0.9294247522,0.073794167,0.2558595679,0.3430694163,0.4881483696
0.597883184,0.2032094174,0.4344585828,0.2162073379,0.9551245715,0.1031391117,0.2504892131,0.4068498538,0.4729852439
0.6296248468,0.1781561622,0.4145244837,0.2311968018,0.8985338476,0.1232938784,0.3111327801,0.3587393007,0.456303551
0.6190955123,0.2059748904,0.3368115094,0.2574876557,0.858224524,0.0967808059,0.3071047603,0.3683759621,0.4362851716
0.6364298609,0.1640141514,0.3854372151,0.2549661784,0.9060233674,0.1231247797,0.2805601118,0.2472648044,0.6053107339
0.6341741747,0.2650427098,0.3075263134,0.2463287566,0.9940902731,0.0447000072,0.2985191322,0.363811688,0.5703436342
0.6006703478,0.2066421264,0.3966213202,0.1545329522,0.9466594374,0.1602291943,0.2739094962,0.4276387589,0.420328461
0.6635019763,0.2021119121,0.3823705504,0.2290423041,0.9145933871,0.0970096456,0.2750361743,0.3735886582,0.575735639
0.6026858547,0.2802303749,0.3576127523,0.2685353914,0.9279827446,0.1178843019,0.2984092721,0.4028372473,0.4979101751
0.5820095954,0.2242830941,0.3177519508,0.2329807852,0.8670412697,0.1061474961,0.2307322723,0.3805700213,0.5369948604
0.5773923428,0.2345991826,0.4079036609,0.2002716378,0.9444280557,0.1157926263,0.2490334321,0.4294672697,0.5165576564
0.7105756295,0.210603524,0.3752463743,0.3091765589,0.8872828028,0.1323429586,0.4138666765,0.2995170404,0.5067337209
0.6235993043,0.2323267416,0.3535899821,0.1948935467,0.9361979205,0.1381580601,0.243232799,0.433448308,0.4645745634
0.5873562456,0.2441295409,0.3430280921,0.2016191893,0.9382900089,0.1265398458,0.2067204174,0.3996967444,0.5525239736
0.6319569779,0.2012702804,0.359761358,0.2235203185,0.9663211276,0.0824262809,0.4122027873,0.1691699845,0.6133696753
0.6376860537,0.2227378551,0.3266731059,0.2694127282,0.8578023985,0.1324890245,0.2865500215,0.3919009248,0.5086134181
0.6383992672,0.245136127,0.4247654378,0.2362662768,0.9293458388,0.1081289726,0.3129153903,0.407862957,0.4918328201
0.7248080536,0.1919567342,0.3200941475,0.2144462286,0.9291064177,0.1255139448,0.3115887776,0.4540139219,0.4101109259
0.5708167147,0.2268738508,0.3755949914,0.2216836897,0.8941649834,0.1156303127,0.2102338741,0.4749747637,0.4648992192
0.6770702067,0.1954855228,0.4138798686,0.2447467945,0.9367398267,0.110922808,0.2707359703,0.422397572,0.5287491104
0.6549344733,0.2413225022,0.3526049973,0.2050308255,1.0098079389,0.1257210814,0.2604505792,0.4439165923,0.4735308565
0.6049303318,0.2959626971,0.3338893575,0.326336314,0.8399273943,0.0985943322,0.3263612893,0.3781095038,0.4491114935
0.5606685546,0.265425787,0.2742070724,0.1361681771,0.9146667186,0.1197114641,0.0737176959,0.5460766072,0.4926994393
0.5792571158,0.2851229882,0.3721044469,0.1775345613,1.0171845371,0.121480524,0.2578703943,0.4454899108,0.507914789
0.6013758679,0.265197783,0.3212870699,0.287422841,0.8223309281,0.1269970266,0.2818656523,0.3774284671,0.5063508701
0.5725549749,0.2580562154,0.3695222358,0.2623404009,0.90145892,0.0954152577,0.2818862729,0.421390192,0.5036948054
0.6497259849,0.2307705841,0.3267762417,0.2469963607,0.9205263548,0.1235480578,0.3343005632,0.4711522739,0.4163150029
0.6161760708,0.2310422683,0.322800576,0.2328864681,0.9135267697,0.0770383984,0.2684254663,0.3784047172,0.5484926846
0.4999680659,0.3249978804,0.4660657459,0.1858213921,1.0419245882,0.0987512844,0.1867771619,0.5009043255,0.4749733368
0.6216964615,0.2314742607,0.3391993496,0.222656249,0.9072230701,0.1257524628,0.2512214509,0.338982253,0.5981955177
0.6093746518,0.1986171978,0.40300753,0.1811062711,0.9137633731,0.1577621154,0.2898243079,0.3796362639,0.525982527
0.5308552785,0.2061329103,0.3965015811,0.2381991749,0.7710872083,0.0813613799,0.2418547561,0.4128261307,0.4296231457
0.5755984679,0.1951605665,0.3575029653,0.2053473848,0.9353500489,0.0890737574,0.3495443056,0.2355251061,0.547473437
0.6470209276,0.1545862377,0.4278499381,0.1426574984,0.9921019017,0.1124345203,0.1800550833,0.4315944463,0.5242887144
0.5428253329,0.2044738059,0.3443475137,0.2743864388,0.7493639841,0.0502449312,0.2774152812,0.3068292597,0.4907731409
0.5898081709,0.1837513281,0.4484916731,0.1516317158,0.9819408265,0.0854438317,0.1345814677,0.4703123385,0.5598927129
0.6815045702,0.1650649819,0.3599587186,0.1385135329,0.984437531,0.071772988,0.1947859146,0.3442235086,0.6171237739
0.6477325071,0.2238119859,0.3211212874,0.2909592053,0.8057129789,0.1138529238,0.2935456886,0.3031550099,0.5758226354
0.6018166656,0.244935151,0.3329369926,0.2342287854,0.9138600468,0.1031231135,0.2517325288,0.3263895808,0.5984648738
0.6301976637,0.2062001974,0.2615268143,0.2004318811,0.8375302807,0.1495729644,0.1945576525,0.4371291385,0.5354074191
